,date,username,description,verified,followersCount,location,content,replyCount,retweetCount,likeCount,quoteCount,hashtags
2877,2021-07-27 12:56:33+00:00,mosquerapau,Spain Correspondent for @CNNEE // Corresponsal en España para @CNNEE // 🏆 2x Emmy® Awards winner (News/Doc & Daytime) // 🇪🇸🇧🇷🇺🇸,False,786,"Madrid, Comunidad de Madrid",El 70% de los adultos en la UE tiene una dosis de la vacuna https://t.co/tS6ApxELGe vía @CNNEE,0,0,3,0,
2878,2021-07-27 12:48:00+00:00,_mondelo,"Cerveza, letras y poco más.


🌲🌙",False,471,,"Diario de un día en la capi: 

-Mi móvil me hace ghosting durante dos horas. 
-Bailo reggaeton en una entrevista para Telemadriz.
-Me citan para la vacuna en la otra punta de españita. 

Vamos que nos vamos.",1,0,9,0,
2879,2021-07-27 12:08:36+00:00,javiermoro123,"Pasión india, El sari rojo, El Imperio Eres Tú,(Premio Planeta 2011), A flor de piel, Mi Pecado, (Premio Primavera 2018). A prueba de fuego (2020)",False,7722,Madrid,The Guardian habla de la la expedición de la vacuna #Aflordepiel @seixbarral Exhibition tells story of Spanish children used as vaccine fridges in 1803 https://t.co/sjpOY3N5mu,1,6,8,0,['Aflordepiel']
2880,2021-07-27 11:36:05+00:00,carmensolisdom,Comunico sobre finanzas sostenibles y banca ética desde @triodoses desde mi visión personal. La vida sin activismo es mera existencia. Bética del universo.,False,1016,Sevillana con 15años en Madrid,"¡Pauta completa!

Afortunada y agradecida. Pero no todas las personas en otros países tienen los mismos recursos que nosotros.
¿Te animas a donar? Vamos a apoyarles 

https://t.co/PjsrAYAQ5c
@MedicosdelMundo #COVID19 #VacunaCOVID19 #dona https://t.co/J149HvvN5V",1,0,3,0,"['COVID19', 'VacunaCOVID19', 'dona']"
2881,2021-07-27 10:50:59+00:00,vladimirluiso,No discuto con fanáticos ideologizados porque te llevan a su nivel y ahí no hay nada q hacer. Harto del pijoprogrecaspoizquierdismo.,False,1214,Madrid,"Los técnicos de Pfizer desdiciendo a la ministra Darias acerca de la tercera dosis. Y la ministra diciendo q ya ha firmado contratos para administrarla.
Estamos en manos de ineptos con medios. Como un mono con una caja de bombas.",1,2,9,0,
2882,2021-07-27 10:36:51+00:00,ABRIMOHEDAS,"si, el de la foto de perfil soy yo.",False,6458,Onubense en Madrid🔻,"1 confinamiento, 10 PCRs, 2 positivos y una vacuna. https://t.co/YV1A6za9i0",5,0,4,5,
2883,2021-07-27 09:32:32+00:00,brest_1701,"Aquel que no entiende tus silencios, lo mas seguro es que tampoco entienda tus palabras. / 17.01 Libertad / Madrid.",False,1898,,"¿Podré algún día descargar el Certificado Digital de Vacunación Covid de la UE desde la app Trajeta Sanitaria sin problema?

App de la tarjeta sanitaria: https://t.co/6UZXfmjk4e",1,0,5,0,
2884,2021-07-27 09:14:56+00:00,David_SanchezB,🐈 Madrileño || 🏳️‍🌈 Libre  || 💼 Gabinete Consejero Políticas Sociales @ComunidadMadrid XI Legislatura,False,3929,"Madrid, España 🇪🇦🇪🇺",Hoy debería recibir el sms de @SaludMadrid para citarme para la segunda dosis de #pfizer,0,0,2,1,['pfizer']
2885,2021-07-27 08:57:12+00:00,jose_manuelsn,"Protoperiodista.
Plumilla en @el_plural. Antes: @eltelevisero | Contacto: josemasannu@gmail.com | IG: bit.ly/2IIulQP",True,2601,"Vallecas, Madrid",Al final hay que ir con el plan de vacunación en la mano. https://t.co/hwsrtX4Sfv,4,0,12,1,
2886,2021-07-27 07:45:56+00:00,Luis_Angel_Sanz,"Periodista.
luisangelsanz@hotmail.com",False,8089,,"Vacunación en Madrid: Antonio, 35 años, paciente de riesgo y... 51 días esperando la segunda dosis de @pfizer.

https://t.co/fBhqNoElrx",1,8,8,2,
2887,2021-07-27 07:04:01+00:00,_PabloPedraza_,Cantante madrileño lleno de ilusiones 🤩✨,False,7301,Madrid,Ha llegado el día… HOY ME VACUNAN! #YoMeVacuno,1,0,18,0,['YoMeVacuno']
2888,2021-07-27 06:59:29+00:00,CDanielCasares,"Me gusta la política, luchar por mis ideas y arrimar el hombro para mejorar el mundo del que formamos parte...!!",False,2273,,"España lidera la vacunación completa frente al coronavirus entre los grandes países. Casi 26 millones de personas han recibido la pauta completa. Esto supone un 54,7% de la población, más que Reino Unido, Estados Unidos, Alemania o Francia. via @el_pais https://t.co/38L5nFRw2s",0,5,11,0,
2889,2021-07-27 06:52:58+00:00,ocirep,,False,108,Madrid,Todavía hay gente que viene a “elegir” marca de la vacuna a la puerta del hospital…,0,0,1,0,
2890,2021-07-27 06:45:44+00:00,ochoaconsalud,Responsable de Comunicación en el #HospitalSeveroOchoa. Escribo en mi nombre.,False,2359,"Madrid, España","👁👁 Detrás de cada vacuna están...

▪️ Gerencia y Dirección
▪️ Conductor y Mantenimiento
▪️ Informática y Limpieza
▪️ Celadores y TCAES
▪️ Farmacéuticos
▪️ Enfermeras y Médicos
▪️ Administrativos y Seguridad
▪️ Comunicación

...más de 50 profesionales 💪

🏥 #HospitalSeveroOchoa https://t.co/EkxSiBgIB5",0,4,12,0,['HospitalSeveroOchoa']
2891,2021-07-26 22:41:24+00:00,JuanJubo,"Profesional liberal recientemente prejubilado, con tiempo para opinar en política y tributación, ciudadano catalán, español y europeo.",False,1910,"Cataluña, España","Doy el like al q has contestado, me decanto por su opinión para mí la correcta, la tuya con todo respeto no la comparto, mejor ponerse la vacuna, no molesta, y a lo mejor te salva la vida, no ponérsela estas todo el día cagado de miedo. https://t.co/NUIU4pnlZh",1,0,1,0,
2892,2021-07-26 22:29:59+00:00,neverluckyboy,22. He/She/They. Se supone que desarrollo videojogos/Llevo @Gabardinapodcas /LG(BT)/ Tengo una perrita cuquísima/ Escribo en @VoltioES/ Icon by: @AdriBlacky,False,343,BCN,"Llevo 0 positivos, 0 PCR, 1 vacuna https://t.co/y69BfT5NCA",1,0,3,1,
2893,2021-07-26 20:57:00+00:00,Fernando_M_V,Intentando hacer un mundo mejor.,False,237,,"¡¡Pfizerización completa!!

#vacúnate en Hospital Isabel Zendal https://t.co/TGWm3xnGPT",1,0,0,0,['vacúnate']
2894,2021-07-26 20:29:51+00:00,bleiss_,"Eurovisión es mi pastor, nada me falta
                   
🏡 Madrid // ♥ Jaén",False,874,"Madrid, Comunidad de Madrid","0 confinamientos ✨ 
2 tests de antígenos (para ✈🇬🇷) 
3 PCRs (para ver a la familia) 
0 positivos ✨ 
1 vacuna (2 el viernes 😊) https://t.co/S6QRu2Qu5z",0,0,1,0,
2895,2021-07-26 20:01:27+00:00,Camila_Duff,Argentina en Madrid 📍Millenial que vive y siente como Z 💥SEO de día en IR y SEO de noche con un vermut 🍷,False,159,Madrid,Hoy me vacuné y ahora me siento como si estuviese borracha. Is this vacuna? Dame 5 dosis que no está nada mal esto.,0,0,1,0,
2896,2021-07-26 19:44:06+00:00,mariaramirezNY,Journalist. Deputy Managing Editor @eldiarioes. 20 years reporting in NY & Brussels. Nieman fellow @Harvard. Pritzker @uchipolitics. Fulbright @columbiajourn,True,27624,"Madrid, Spain",Para los políticos que montaron el pollo en España contra la pauta AZ+Pfizer… https://t.co/tPO4LCOUrE,7,8,17,0,
2897,2021-07-26 19:27:43+00:00,susanams23,"“and we all shine on, like the moon, and the stars and the sun” TB 🧡",False,140,,Solo quiero ser millonaria y que me pongan ya la vacuna 😁 no pido tanto 🥲,1,0,3,0,
2898,2021-07-26 19:11:59+00:00,jmijarra,Ingeniero | @MariaysuMundo | Música | Libros | Viajes | @realmadrid | Gamer,False,1616,Madrid,"Telediario:

- Meter miedo con la COVID.
- Bronca porque somos unos sinvergüenzas.
- Meter miedo con la vacuna. 
- Bronca porque la hostelería se está hundiendo. 
- Catástrofe en algún lugar del mundo.
- Alguna noticia que no interesa. 

Y así cada día.",3,4,7,1,
2899,2021-07-26 18:55:34+00:00,NanaLiteraria,"Booktubera y escritora (Cristina Prieto Solano): ""Quererte.net"", ""Rebelión Roja"" y ""Realidades soñadas"".
En Twitch y Wattpad👀

📩nanaliteraria@gmail.com",False,7558,"Madrid, Comunidad de Madrid","Si es que siempre he sido una Moderna 😜 ¡Primera dosis! 

(Y no, esto no es postureo. Esto es un VACÚNENSE grande como la pandemia que se nos ha echado encima. Seguid subiendo vuestras fotos que me flipa verlas) https://t.co/v98GrcWNv5",4,1,113,0,
2900,2021-07-26 18:31:44+00:00,nathanwalbright,Escribo #suspense y #terror 📚 Exploro lugares con #misterio 💀 ¡Mi primer libro disponible PRONTO!,False,1332,"Madrid, Comunidad de Madrid","¡Ya tengo la segunda dosis de la vacuna contra la COVID-19! 🎉 La cosa también ha ido bastante rápido esta vez. ¡Dentro de poco, abrazos gratis!

💉 Vacuna: Pfizer

#Covid19España #YoMeVacuno https://t.co/Wm2Ep38f9R",1,0,9,0,"['Covid19España', 'YoMeVacuno']"
2901,2021-07-26 17:32:34+00:00,Gabsarcos,"Pecosita, acidita.

La loca de la mascarilla😷",False,516,"Madrid, Comunidad de Madrid","Pues ahí voy #Pzifer 2 dosis 😂🤣.
#YoMeVacuno https://t.co/cvLYlXu8zK",1,0,5,0,"['Pzifer', 'YoMeVacuno']"
2902,2021-07-26 16:35:20+00:00,yuro99505,bio,False,121,❤️‍🔥,"k mona la mujer k me ha puesto la vacuna, ojalá tengas un día fantástico reina!!!",0,0,2,0,
2903,2021-07-26 16:17:55+00:00,aepap,"Asociación Española de Pediatría de Atención Primaria (AEPap)
Recomendamos @FAPap @RevistaPAP @familiaysalud @Famiped @Salud_Joven @RespirarGVR @GPI_AEPap",False,19805,España,La noticia de hoy en la web del @CAV_AEP:  La @EMA_News autoriza la vacuna de Moderna (Spikevax) en adolescentes @aepediatria #VaccinesWork #COVID19 https://t.co/VEupxMMN60,0,0,3,0,"['VaccinesWork', 'COVID19']"
2904,2021-07-26 15:34:04+00:00,Barbillacia,"Canal variado donde tienen lugar Videojuegos (gameplay, guías, directos... ), vlogs, eventos a los que asistimos, dulces del mundo...",False,7032,España,"Bueno me acabó de poner la segunda dosis de la vacuna.
No me ponen tirita, tengo que poner el dedo...
A ver si no me hace reacción y puedo ponerme ya a tope con el canal.
Que llevo una semana muy de remolón. Haha.
Con zelda poco y inazuma nada https://t.co/ktL4MnR1xs",9,4,29,0,
2905,2021-07-26 14:38:01+00:00,AiChanCosplay,"Cosplayer from Spain, I hope you like my cosplays and photos ❤️

Next cosplay: Ahri SB

Instagram: @Aichan_cosplay
Facebook: @Aichancosplayer (AiChan Cosplay)",False,2088,"Madrid, Comunidad de Madrid","0 confinamientos, 0 PCRs, 0 positivos, 1 vacuna y 1 dosis (el pecho no sé si más grande pero la reacción que tuve fue toda una fantasía ✨) https://t.co/ulFZabEDDX",0,0,1,2,
2906,2021-07-26 14:16:06+00:00,Diariopalmero,El Periódico Digital de la Isla de la Palma.,False,995,Santa Cruz de la Palma,Sanidad inicia la vacunación de los jóvenes mayores de 12 años residentes en La Palma. https://t.co/ss8fJmBKcd @SanidadGobCan,1,1,0,0,
2907,2021-07-26 13:29:14+00:00,andreei962,Casi guapo y casi listo (del montón bueno),False,2639,Keswick y Valencia,"0 confinamientos, 32 pruebas , 0 dosis de vacuna 🤦‍♂️ https://t.co/bo7TI6mWkB",1,0,1,0,
2908,2021-07-26 13:08:52+00:00,SrPanda,"Panda a tiempo parcial. Neurodivergente.
#JuegosDeRol #Gatos #Iaido",False,1934,Madrid,Alfiletero man. 2 de 3 pinchazos de hoy.  Vacuna de Pfizer pauta completa. https://t.co/xfnWdvKw00,0,0,22,0,
2909,2021-07-26 12:46:09+00:00,PPBrunete,Creemos en Brunete. Y trabajamos cada día para lograr un pueblo con alma donde sentirnos orgullosos de vivir.,False,3284,Brunete (Madrid),"IMPORTANTE 
@ComunidadMadrid

‼Ponemos en marcha un servicio on line para atender incidencias de documentos oficiales relacionados con el COVID-19‼

Podrás resolver datos de cara a la obtención del Certificado Digital Europeo o el de la vacunación. 

📲 https://t.co/IV1KARM0Ur https://t.co/jEB8jpr3OI",3,19,27,0,
2910,2021-07-26 12:01:00+00:00,Raulmara_,| Politólogo por @PolitiquesUPF | Postgrado en Comunicación y Liderazgo político por la UAB | Militante @JSCEsplugues | #compol,False,405,"Esplugues de Llobregat, España",💉 ¡Ahí va la primera! #YoMeVacuno #joemvacuno https://t.co/mKe8LhMbQE,2,2,29,0,"['YoMeVacuno', 'joemvacuno']"
2911,2021-07-26 11:52:20+00:00,fallingovermiki,"enfermera 💉                         

@golfaytonta 🌈",False,1042,Terrassa kpital del valles occ,"1 confinamiento, +10 pcrs no sé cuántas la vdd jajaja, 1 vacuna https://t.co/CswEUzsK8w",0,0,3,7,
2912,2021-07-26 11:29:15+00:00,jose_manuelsn,"Protoperiodista.
Plumilla en @el_plural. Antes: @eltelevisero | Contacto: josemasannu@gmail.com | IG: bit.ly/2IIulQP",True,2601,"Vallecas, Madrid","Aparte de la reclamación la única solución que me dan (y pueden hacer por la falta de personal) es pedir cita con mi doctora de cabecera que según me escuchó hablar de la vacuna me dijo que lo único que tenía que hacer era ponerme condón para ""no pillar el SIDA"". 🥰🥰🥰 https://t.co/jyTG165qbA",9,1,42,1,
2913,2021-07-26 11:01:47+00:00,jose_manuelsn,"Protoperiodista.
Plumilla en @el_plural. Antes: @eltelevisero | Contacto: josemasannu@gmail.com | IG: bit.ly/2IIulQP",True,2601,"Vallecas, Madrid",Tercera vez que mi centro de salud se niega a administrarme la vacuna del VPH.,10,6,41,6,
2914,2021-07-26 10:54:53+00:00,_KYMY_,Gamer y modelo aficionada. Canaria afincada en Valencia. || Streamer twitch.tv/kymyta  || Don: manquear!,False,893,Valencia,"En los vestuarios del trabajo, hablando de la #VacunaCOVID19 les digo que me la han puesto hoy, me preguntan la edad.. La digo y se sorprenden.. Al final me liare un día y no sabré ni que edad tengo 😂😂😂",3,0,8,0,['VacunaCOVID19']
2915,2021-07-26 10:49:55+00:00,andreina_fdz,"“Where there’s a will, there’s a way” | 🦀",False,255,Madrid,"Cuantos días tarda el brazo en volver a ser útil después de la vacuna?

Asking for a friend",1,0,0,0,
2916,2021-07-26 10:39:56+00:00,alfonzoiannucci,"Amante de la Filosofía, Cine, Literatura, Política, Religión, y todo lo que aporte algún tipo de crecimiento espiritual. Productor Audiovisual.",False,1708,"Madrid, Comunidad de Madrid",Para el orgullo herido no hay vacuna.,1,1,1,0,
2917,2021-07-26 09:57:24+00:00,bogarcram,Algeteño. CSACE. AG. V18.,False,586,"Madrid, Comunidad de Madrid",Bueno han registrado una solicitud mía para ponerse en contacto conmigo para poder ponerme la segunda vacuna muy agradecido de tener que pedirlo.,0,0,2,0,
2918,2021-07-26 09:20:17+00:00,JuanCeMed,"Madrileño de Pamplona - Hablo sin tener ni idea de lo que digo, como todos vosotros, vamos.",False,397,"Madrid, Spain","El problema no es la variante Delta sino la gente sin vacunar. 
https://t.co/vEld8oQyK8",0,0,1,0,
2919,2021-07-26 09:16:42+00:00,ARCUQUERELLA,,False,256,,Segunda dosis puesta y pauta completada. Gracias @ComunidadMadrid @IdiazAyuso @eruizescudero por la magnífica organización y rapidez. #zendal #Pfizer #2dosis https://t.co/yDB2zBJpmi,2,4,21,0,"['zendal', 'Pfizer', '2dosis']"
2920,2021-07-26 09:16:08+00:00,fonOSX,Goberno de EORP - Gallaecia Regnum.,False,76,5.1 OS X,"- GAL: NON
- CAT: NO
- EUS: EZ
- ESP: NO
- POR: NON
- ITA: NON
- FRA: NE PAS

Y vamos en quitarlas en interiores donde se pida el certificado de vacunación. https://t.co/fsJrSiLlxx",0,2,3,1,
2921,2021-07-26 08:21:04+00:00,Fuckmybodymind,"OSKM. Eurofan. Ravenclaw. Futura filóloga inglesa y actriz en el paro 🏳️‍🌈 UAM

lo único que hago bien es aprender idiomas 🇨🇳🇪🇸🇬🇧🇫🇷🇧🇬🇬🇷
she/her",False,1048,Mallorca - Madrid,oye a los de el 2015 cuando nos toca la vacuna? que queremos salir de fiesta y tener sexo sin miedo,0,0,3,0,
2922,2021-07-26 08:02:36+00:00,SergioP_Delgado,"En un punto y aparte, en una pausa infinita.",False,2918,Torrejón de Ardoz,"Madre mía, ni que pusieran la vacuna contra el COVID-19 😛 https://t.co/TKMGFaHFU3",0,0,3,0,
2923,2021-07-26 06:13:42+00:00,Luis_Angel_Sanz,"Periodista.
luisangelsanz@hotmail.com",False,8089,,".@sanidadgob investiga la muerte de un hombre de 36 años tras recibir la vacuna de @JanssenESP.

https://t.co/dnjIAo9psH",1,0,0,0,
2924,2021-07-26 05:49:41+00:00,_Twinsen_,Co-fundador de Nivel Oculto. Escribo sobre jueguicos. Colaboro en libros. Doy charlas y desarrollo webs con diferentes CMSs. curiouscat.me/_Twinsen_,False,2610,Madrid,Me he despertado medio febril por la vacuna y no tengo claro si lo que estoy viendo de Doncic en el Argentina - Eslovenia es del todo real.,2,0,10,0,
2925,2021-07-26 02:49:05+00:00,JaciGonzalez,"Escribir, producir, componer, diseñar. Estoy por hacer otro libro un día de estos.",False,1318,Campanario / Madrid / Cádiz,"Se confirma que los habitantes de Comunidad de #Madrid son tercermundistas comparados con los de Andalucía o Extremadura. Es evidente viendo la cantidad de gente que estamos esperando la 2ª dosis de Pfizer de la vacuna COVID un mes después de la 1ª dosis, y todavía sin fecha",1,2,2,0,['Madrid']
2926,2021-07-25 22:55:04+00:00,Deifamess,"haz caso de lo que escribo,no de lo que hago. Instagram - @Deifamess",False,6405,,"Presumís de que os han puesto la vacuna como si no fuera algo que tenga que hacer toda españa JAJAJA joder presumir cuando os toque la lotería, os hagan croquetas, vuestro crush os responda un mensaje… no sé, algo guay",0,1,14,0,
2927,2021-07-25 20:16:28+00:00,martinez_pauu,Madrileña. Abogado. (Proyecto de) Runner 🏃🏼‍♀️🏃🏼‍♀️ 10k 51:20 - 21k 1:56:50 - 42K 4:20:05 #runwithPaula ✉️ paula.martinezcuenca@gmail.com,False,240,"Madrid, España","Aunque la gestión de la segunda no es perfecta, agradecimiento eterno a todos los sanitarios y voluntarios que hacen posible que nos vacunemos. Seguís siendo héroes y haciendo Magia #VacunaCOVID19 #Vacunate #Pfizer #segundadosis #vacunada #Gracias",0,0,2,0,"['VacunaCOVID19', 'Vacunate', 'Pfizer', 'segundadosis', 'vacunada', 'Gracias']"
2928,2021-07-25 20:08:34+00:00,ismaelgomezia,"Escribo por vocación. Títulos publicados: 
Sejo, Imperdonable Traición y Pacto de Amor, entre otros títulos en enlace. ⬇️⬇️⬇️LGTB",False,4521,"Madrid, Comunidad de Madrid",La vacuna no te hace inmortal. https://t.co/ayJZyLnsAN,0,1,2,0,
2929,2021-07-25 19:51:37+00:00,bea_296,Ars Gratia Artis,False,957,Lost,Teo Juez es muy inteligente. El pasaporte de vacunación es ilegal. https://t.co/6nd9bXJhkQ,0,1,3,0,
2930,2021-07-25 19:12:07+00:00,gabokovac1,Video Editor at Vozpópuli,False,65,"Madrid, Comunidad de Madrid","vacúnate, payaso",0,0,1,0,
2931,2021-07-25 17:42:54+00:00,DecibeliosCrew,⬇️ CREADOR de CONTENIDO ⬇️,False,217,Barcelona,Ponerse la segunda vacuna es cómo el que se pone la inyección letal. Sabes que va a pasar algo después de ponértela y aún así te la has de poner por cojones. #FelizDomingo #Vacunate #esperandoando,0,1,1,0,"['FelizDomingo', 'Vacunate', 'esperandoando']"
